날짜,시군구명,발생건수(건),이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2023-06-13,영등포구,2972,0.0164,0.0507,0.37,0.0026,23.0,13.0
2023-06-13,동작구,2653,0.012,0.0566,0.32,0.0026,23.0,14.0
2023-06-13,관악구,3310,0.0149,0.055,0.38,0.0028,26.0,14.0
2023-06-13,서초구,3197,0.0153,0.0489,0.31,0.0028,30.0,15.0
2023-06-13,강남구,4176,0.0178,0.0516,0.33,0.0031,26.0,16.0
2023-06-13,송파구,5337,0.0172,0.0542,0.39,0.0026,28.0,17.0
2023-06-13,강동구,3710,0.0143,0.0419,0.35,0.0026,26.0,16.0
2023-06-14,종로구,816,0.0173,0.0452,0.47,0.0029,25.0,15.0
2023-06-14,중구,725,0.0201,0.0424,0.41,0.0025,23.0,17.0
2023-06-14,용산구,1388,0.0198,0.0511,0.45,0.0029,29.0,21.0
2023-06-14,성동구,1850,0.0182,0.0484,0.37,0.0029,27.0,17.0
2023-06-14,광진구,2333,0.0158,0.0501,0.4,0.0026,28.0,16.0
2023-06-14,동대문구,2157,0.0172,0.0487,0.42,0.003,29.0,19.0
2023-06-14,중랑구,2320,0.0181,0.0454,0.28,0.0021,29.0,18.0
2023-06-14,성북구,2942,0.0159,0.0291,0.41,0.002,30.0,17.0
2023-06-14,강북구,1763,0.0093,0.0501,0.36,0.0021,26.0,17.0
2023-06-14,도봉구,1861,0.0127,0.0475,0.52,0.0026,28.0,18.0
2023-06-14,노원구,3371,0.0158,0.0497,0.39,0.0026,27.0,18.0
2023-06-14,은평구,2993,0.0107,0.0427,0.44,0.0024,28.0,19.0
2023-06-14,서대문구,1950,0.0145,0.0451,0.43,0.002,30.0,18.0
2023-06-14,마포구,2355,0.017,0.0498,0.39,0.0028,27.0,18.0
2023-06-14,양천구,3275,0.0159,0.0476,0.41,0.0026,30.0,19.0
2023-06-14,강서구,3874,0.0158,0.0457,0.43,0.0027,31.0,19.0
2023-06-14,구로구,3048,0.014,0.0405,0.33,0.0022,32.0,20.0
2023-06-14,금천구,1532,0.0176,0.0134,0.43,0.0032,31.0,19.0
2023-06-14,영등포구,2707,0.0212,0.0448,0.39,0.0025,27.0,17.0
2023-06-14,동작구,2559,0.0155,0.0231,0.36,0.0026,30.0,19.0
2023-06-14,관악구,2895,0.0203,0.0464,0.43,0.0029,34.0,20.0
2023-06-14,서초구,3131,0.0191,0.045,0.34,0.0027,32.0,21.0
2023-06-14,강남구,3879,0.0218,0.0469,0.39,0.003,29.0,19.0
2023-06-14,송파구,5104,0.0232,0.0507,0.43,0.0024,30.0,19.0
2023-06-14,강동구,3366,0.0171,0.0416,0.38,0.0025,28.0,18.0
2023-06-15,종로구,895,0.0161,0.0493,0.43,0.003,25.0,16.0
2023-06-15,중구,833,0.0192,0.0406,0.41,0.0026,24.0,17.0
2023-06-15,용산구,1469,0.0223,0.0493,0.48,0.0033,34.0,25.0
2023-06-15,성동구,2209,0.019,0.0472,0.37,0.0028,28.0,18.0
2023-06-15,광진구,2354,0.0167,0.0486,0.42,0.0028,29.0,18.0
2023-06-15,동대문구,2278,0.0139,0.051,0.4,0.003,29.0,19.0
2023-06-15,중랑구,2685,0.0159,0.0374,0.26,0.002,22.0,15.0
2023-06-15,성북구,3128,0.0161,0.0436,0.47,0.002,29.0,17.0
2023-06-15,강북구,1939,0.0079,0.0498,0.35,0.002,27.0,17.0
2023-06-15,도봉구,1996,0.0097,0.0514,0.54,0.0026,26.0,16.0
2023-06-15,노원구,3781,0.0129,0.0475,0.36,0.0026,26.0,18.0
2023-06-15,은평구,3387,0.0103,0.0456,0.46,0.0026,30.0,20.0
2023-06-15,서대문구,2280,0.0145,0.0475,0.44,0.002,28.0,16.0
2023-06-15,마포구,2782,0.0187,0.0491,0.42,0.0032,28.0,19.0
2023-06-15,양천구,3560,0.0192,0.0436,0.44,0.0031,32.0,22.0
2023-06-15,강서구,4154,0.0233,0.0157,0.46,0.0025,33.0,19.0
2023-06-15,구로구,3382,0.0168,0.0375,0.34,0.0025,36.0,23.0
2023-06-15,금천구,1702,0.0179,0.0382,0.43,0.0034,36.0,23.0
2023-06-15,영등포구,3041,0.0231,0.0434,0.43,0.003,30.0,19.0
2023-06-15,동작구,2729,0.0182,0.0417,0.38,0.0028,31.0,21.0
2023-06-15,관악구,3222,0.0232,0.0422,0.46,0.0032,39.0,24.0
2023-06-15,서초구,3186,0.0216,0.0409,0.37,0.0028,37.0,23.0
2023-06-15,강남구,4220,0.0244,0.0438,0.4,0.0034,32.0,21.0
2023-06-15,송파구,5356,0.024,0.0459,0.43,0.0028,34.0,22.0
2023-06-15,강동구,3771,0.0175,0.0403,0.38,0.0025,28.0,19.0
2023-06-16,종로구,957,0.0168,0.0498,0.43,0.0033,23.0,13.0
2023-06-16,중구,943,0.0176,0.0441,0.37,0.0028,20.0,15.0
2023-06-16,용산구,1552,0.0173,0.0575,0.41,0.0034,26.0,19.0
2023-06-16,성동구,2481,0.018,0.0498,0.35,0.0029,25.0,16.0
2023-06-16,광진구,2664,0.0162,0.0504,0.4,0.003,25.0,15.0
2023-06-16,동대문구,2696,0.0148,0.0505,0.39,0.0033,26.0,16.0
2023-06-16,중랑구,2978,0.0191,0.0447,0.36,0.0025,26.0,18.0
2023-06-16,성북구,3659,0.0166,0.0454,0.45,0.0023,31.0,17.0
2023-06-16,강북구,2058,0.0101,0.0496,0.36,0.0023,26.0,16.0
2023-06-16,도봉구,2216,0.0118,0.0531,0.54,0.0027,27.0,15.0
2023-06-16,노원구,3985,0.0162,0.0463,0.39,0.0029,27.0,17.0
2023-06-16,은평구,3739,0.0129,0.0421,0.46,0.0028,27.0,17.0
2023-06-16,서대문구,2594,0.0161,0.0445,0.4,0.0023,27.0,14.0
2023-06-16,마포구,2992,0.0172,0.0498,0.37,0.0035,22.0,14.0
2023-06-16,양천구,3865,0.016,0.0491,0.39,0.003,24.0,16.0
2023-06-16,강서구,4864,0.015,0.0465,0.38,0.0029,24.0,15.0
2023-06-16,구로구,3774,0.0142,0.0436,0.3,0.0027,23.0,14.0
2023-06-16,금천구,1813,0.0171,0.0431,0.37,0.0033,24.0,16.0
2023-06-16,영등포구,3358,0.0184,0.047,0.36,0.0028,22.0,12.0
2023-06-16,동작구,2970,0.0162,0.0524,0.33,0.0029,24.0,16.0
2023-06-16,관악구,3484,0.0192,0.051,0.4,0.0033,28.0,16.0
2023-06-16,서초구,3601,0.0176,0.0493,0.32,0.003,27.0,16.0
2023-06-16,강남구,4726,0.0188,0.05,0.35,0.0035,25.0,17.0
2023-06-16,송파구,6117,0.0224,0.0513,0.41,0.0026,29.0,19.0
2023-06-16,강동구,4222,0.0154,0.0436,0.37,0.0027,26.0,16.0
2023-06-17,종로구,694,0.017,0.0515,0.4,0.0031,18.0,10.0
2023-06-17,중구,642,0.0177,0.0459,0.35,0.0026,15.0,11.0
2023-06-17,용산구,1221,0.0207,0.0546,0.44,0.0034,23.0,15.0
2023-06-17,성동구,1893,0.0221,0.0475,0.36,0.0029,22.0,13.0
2023-06-17,광진구,2063,0.0213,0.0451,0.39,0.0029,24.0,13.0
2023-06-17,동대문구,1863,0.0154,0.0525,0.38,0.0032,22.0,13.0
2023-06-17,중랑구,2174,0.019,0.047,0.34,0.0024,21.0,15.0
2023-06-17,성북구,2676,0.0164,0.0478,0.42,0.0021,20.0,10.0
2023-06-17,강북구,1540,0.009,0.0552,0.33,0.0021,20.0,12.0
2023-06-17,도봉구,1622,0.0092,0.0603,0.46,0.0027,18.0,10.0
2023-06-17,노원구,3096,0.0154,0.0504,0.36,0.0027,20.0,13.0
2023-06-17,은평구,2895,0.009,0.0445,0.4,0.003,26.904448539089234,12.0
2023-06-17,서대문구,1955,0.0141,0.0498,0.32,0.0021,17.0,8.0
2023-06-17,마포구,2361,0.019,0.0501,0.36,0.003,19.0,11.0
2023-06-17,양천구,3044,0.0192,0.0476,0.39,0.0034,21.0,12.0
2023-06-17,강서구,3658,0.0166,0.0467,0.36,0.0035,21.0,10.0
2023-06-17,구로구,2686,0.0182,0.0386,0.3,0.0027,20.0,10.0
2023-06-17,금천구,1402,0.0187,0.0427,0.39,0.0036,23.0,16.0
2023-06-17,영등포구,2622,0.0245,0.0454,0.38,0.003,21.0,10.0
2023-06-17,동작구,2306,0.0189,0.054,0.33,0.0032,21.0,13.0
2023-06-17,관악구,2451,0.0257,0.0458,0.43,0.0034,26.0,15.0
2023-06-17,서초구,2805,0.0227,0.0454,0.33,0.0031,22.0,12.0
2023-06-17,강남구,3596,0.0249,0.0479,0.37,0.004,25.0,16.0
2023-06-17,송파구,4706,0.0289,0.0472,0.43,0.003,30.0,17.0
2023-06-17,강동구,3242,0.0202,0.0397,0.36,0.0026,22.0,14.0
2023-06-18,종로구,97,0.0108,0.0536,0.4,0.0031,23.0,13.0
2023-06-18,중구,77,0.0116,0.0481,0.35,0.0026,20.0,14.0
2023-06-18,용산구,183,0.0144,0.0599,0.46,0.0033,29.0,21.0
2023-06-18,성동구,297,0.0153,0.0502,0.37,0.0029,27.0,17.0
2023-06-18,광진구,335,0.0146,0.0459,0.41,0.0029,27.0,16.0
2023-06-18,동대문구,467,0.0103,0.0517,0.37,0.0032,27.0,16.0
2023-06-18,중랑구,424,0.0155,0.0439,0.34,0.0024,26.0,18.0
2023-06-18,성북구,377,0.0136,0.0434,0.46,0.0022,29.0,14.0
2023-06-18,강북구,275,0.0071,0.0496,0.35,0.0023,28.0,17.0
2023-06-18,도봉구,248,0.0076,0.0539,0.54,0.0029,27.0,15.0
2023-06-18,노원구,680,0.0118,0.0447,0.39,0.0029,27.0,17.0
2023-06-18,은평구,643,0.0089,0.0419,0.47,0.0027,25.0,16.0
2023-06-18,서대문구,332,0.0097,0.047,0.37,0.0023,23.0,12.0
2023-06-18,마포구,528,0.013,0.0495,0.37,0.0029,25.0,15.0
2023-06-18,양천구,713,0.0138,0.0488,0.41,0.0032,25.0,15.0
2023-06-18,강서구,839,0.0123,0.0473,0.38,0.0032,27.0,15.0
2023-06-18,구로구,412,0.0112,0.0421,0.3,0.0027,25.0,13.0
2023-06-18,금천구,169,0.0134,0.0409,0.4,0.0032,28.0,19.0
2023-06-18,영등포구,381,0.0152,0.0492,0.38,0.0029,25.0,13.0
2023-06-18,동작구,309,0.014,0.0529,0.36,0.0031,27.0,18.0
2023-06-18,관악구,354,0.0163,0.0483,0.42,0.0032,30.0,18.0
2023-06-18,서초구,624,0.0151,0.0503,0.35,0.0031,26.0,15.0
2023-06-18,강남구,803,0.0177,0.0492,0.38,0.0038,29.0,19.0
2023-06-18,송파구,840,0.0164,0.0531,0.41,0.0028,31.0,18.0
2023-06-18,강동구,499,0.0132,0.0396,0.37,0.0026,26.0,17.0
2023-06-19,종로구,1252,0.0166,0.0694,0.5,0.0032,42.0,26.0
2023-06-19,중구,1137,0.0213,0.0617,0.52,0.003,39.0,29.0
2023-06-19,용산구,2084,0.0248,0.0724,0.51,0.0035,49.0,34.0
2023-06-19,성동구,2930,0.0166,0.07,0.42,0.0031,44.0,29.0
2023-06-19,광진구,3305,0.0163,0.0621,0.5,0.003,48.0,29.0
2023-06-19,동대문구,3137,0.015,0.0653,0.47,0.0035,49.0,31.0
2023-06-19,중랑구,3673,0.0209,0.0538,0.43,0.0026,46.0,33.0
2023-06-19,성북구,4408,0.0177,0.0624,0.56,0.0026,50.0,27.0
2023-06-19,강북구,2635,0.0107,0.0585,0.43,0.0024,47.0,31.0
2023-06-19,도봉구,2793,0.0098,0.0717,0.63,0.0028,42.0,26.0
2023-06-19,노원구,5198,0.0144,0.0611,0.45,0.0031,44.0,30.0
2023-06-19,은평구,4636,0.0121,0.0686,0.58,0.0028,43.0,27.0
2023-06-19,서대문구,3202,0.013,0.0774,0.48,0.0028,44.0,23.0
2023-06-19,마포구,3768,0.0188,0.0741,0.48,0.0033,42.0,28.0
2023-06-19,양천구,4776,0.0218,0.0428,0.49,0.0032,33.0,21.0
2023-06-19,강서구,5980,0.0199,0.0706,0.53,0.0034,45.0,28.0
2023-06-19,구로구,4841,0.0164,0.0609,0.37,0.0029,43.0,24.0
2023-06-19,금천구,2353,0.018,0.0573,0.49,0.0034,44.0,31.0
2023-06-19,영등포구,4400,0.0241,0.0672,0.48,0.0031,42.0,27.0
2023-06-19,동작구,3859,0.0192,0.0662,0.42,0.0033,42.0,29.0
2023-06-19,관악구,4482,0.0226,0.0673,0.51,0.0035,48.0,30.0
2023-06-19,서초구,4475,0.0227,0.0652,0.42,0.0032,47.0,26.0
2023-06-19,강남구,5782,0.0221,0.0613,0.45,0.0038,46.0,31.0
2023-06-19,송파구,7652,0.0242,0.0635,0.49,0.0029,50.0,33.0
2023-06-19,강동구,5214,0.0165,0.0479,0.45,0.0027,43.0,29.0
2023-06-20,종로구,804,0.0182,0.0479,0.47,0.0034,37.0,24.0
2023-06-20,중구,816,0.0249,0.0355,0.53,0.0033,35.0,26.0
2023-06-20,용산구,1411,0.0243,0.0414,0.44,0.0035,34.0,21.0
2023-06-20,성동구,2072,0.0188,0.0391,0.37,0.0031,33.0,20.0
2023-06-20,광진구,2292,0.0189,0.0374,0.44,0.003,36.0,20.0
2023-06-20,동대문구,2301,0.0171,0.0512,0.48,0.004,53.0,33.0
2023-06-20,중랑구,2486,0.0192,0.0364,0.37,0.0026,35.0,23.0
2023-06-20,성북구,3241,0.0207,0.0359,0.55,0.0031,37.0,21.0
2023-06-20,강북구,1865,0.0135,0.0344,0.43,0.0025,40.0,26.0
2023-06-20,도봉구,1892,0.0149,0.041,0.51,0.0028,33.0,21.0
2023-06-20,노원구,3591,0.0152,0.0419,0.42,0.0032,36.0,24.0
2023-06-20,은평구,3310,0.0179,0.0337,0.59,0.0027,33.0,23.0
2023-06-20,서대문구,2231,0.0176,0.0385,0.44,0.0029,31.0,17.0
2023-06-20,마포구,2612,0.0218,0.0399,0.45,0.0033,33.0,21.0
2023-06-20,양천구,3450,0.0207,0.0361,0.46,0.003,35.0,21.0
2023-06-20,강서구,4188,0.0251,0.036,0.5,0.0037,36.0,21.0
2023-06-20,구로구,3228,0.0157,0.0348,0.32,0.0027,30.0,16.0
2023-06-20,금천구,1615,0.0146,0.0324,0.4,0.0034,29.0,19.0
2023-06-20,영등포구,2879,0.0247,0.0364,0.44,0.0029,33.0,19.0
2023-06-20,동작구,2700,0.0193,0.039,0.36,0.003,32.0,19.0
2023-06-20,관악구,3162,0.0198,0.0403,0.42,0.0035,35.0,19.0
2023-06-20,서초구,3185,0.0232,0.0366,0.36,0.0032,35.0,16.0
2023-06-20,강남구,4345,0.0231,0.0379,0.4,0.0038,33.0,21.0
2023-06-20,송파구,5247,0.0219,0.0407,0.41,0.0028,37.0,21.0
2023-06-20,강동구,3674,0.0148,0.0326,0.37,0.0028,33.0,19.0
2023-06-21,종로구,792,0.0115,0.0235,0.35,0.0027,8.0,3.0
2023-06-21,중구,663,0.0132,0.0195,0.31,0.0025,7.0,5.0
2023-06-21,용산구,1248,0.0128,0.0243,0.35,0.0028,12.0,7.0
2023-06-21,성동구,1771,0.0126,0.0199,0.28,0.003,12.0,6.0
2023-06-21,광진구,2067,0.011,0.023,0.34,0.0024,11.0,4.0
2023-06-21,동대문구,2041,0.0122,0.0203,0.33,0.0028,12.0,5.0
2023-06-21,중랑구,2386,0.0152,0.0205,0.27,0.0021,12.0,5.0
2023-06-21,성북구,2784,0.0107,0.0238,0.39,0.0026,10.0,4.0
2023-06-21,강북구,1586,0.0057,0.0247,0.28,0.0021,12.0,4.0
2023-06-21,도봉구,1796,0.0055,0.0297,0.39,0.0025,15.0,10.0
2023-06-21,노원구,3101,0.0084,0.0223,0.29,0.0025,10.0,5.0
2023-06-21,은평구,3083,0.0066,0.0279,0.5,0.0022,12.0,9.0
2023-06-21,서대문구,1786,0.0075,0.027,0.36,0.0023,8.0,2.0
2023-06-21,마포구,2287,0.011,0.024,0.32,0.0024,11.0,5.0
2023-06-21,양천구,2979,0.0123,0.0176,0.34,0.0022,10.0,4.0
2023-06-21,강서구,3912,0.0109,0.024,0.37,0.0023,11.0,5.0
2023-06-21,구로구,3009,0.0103,0.0221,0.25,0.0019,4.0,1.0
2023-06-21,금천구,1518,0.0121,0.019,0.35,0.0028,14.0,6.0
2023-06-21,영등포구,2612,0.015,0.024,0.4,0.002,26.904448539089234,7.0
2023-06-21,동작구,2418,0.0128,0.0219,0.27,0.0022,10.0,5.0
2023-06-21,관악구,2752,0.014,0.02,0.34,0.0026,12.0,5.0
2023-06-21,서초구,2910,0.0153,0.0218,0.27,0.0026,10.0,3.0
2023-06-21,강남구,3777,0.016,0.0205,0.3,0.003,11.0,6.0
2023-06-21,송파구,4705,0.0161,0.021,0.34,0.0022,12.0,6.0
2023-06-21,강동구,3155,0.009,0.0174,0.28,0.0024,11.0,7.0
2023-06-22,종로구,842,0.0123,0.0309,0.37,0.0029,17.0,7.0
2023-06-22,중구,814,0.0133,0.0279,0.34,0.0026,15.0,10.0
2023-06-22,용산구,1361,0.0125,0.0348,0.38,0.0029,21.0,13.0
2023-06-22,성동구,2149,0.0144,0.0276,0.31,0.0028,19.0,10.0
2023-06-22,광진구,2350,0.0123,0.0291,0.37,0.0026,18.0,7.0
2023-06-22,동대문구,2116,0.0118,0.0301,0.35,0.003,20.0,9.0
2023-06-22,중랑구,2684,0.0149,0.0276,0.29,0.0022,17.0,8.0
2023-06-22,성북구,3003,0.0118,0.0291,0.42,0.0028,17.0,7.0
2023-06-22,강북구,1833,0.0051,0.0309,0.29,0.0022,19.0,8.0
2023-06-22,도봉구,1919,0.0068,0.0344,0.35,0.0025,14.0,7.0
2023-06-22,노원구,3608,0.0085,0.0323,0.3,0.0026,16.0,8.0
2023-06-22,은평구,3201,0.0088,0.0248,0.45,0.0024,20.0,10.0
2023-06-22,서대문구,2094,0.0096,0.031,0.42,0.0024,19.0,7.0
2023-06-22,마포구,2647,0.0115,0.0333,0.34,0.0028,20.0,10.0
2023-06-22,양천구,3551,0.0115,0.0289,0.36,0.0025,21.0,11.0
2023-06-22,강서구,4151,0.0115,0.0325,0.36,0.0027,20.0,11.0
2023-06-22,구로구,3279,0.0089,0.0295,0.26,0.0022,15.0,8.0
2023-06-22,금천구,1641,0.0112,0.028,0.36,0.0029,23.0,12.0
2023-06-22,영등포구,2954,0.0132,0.0323,0.34,0.0024,19.0,9.0
2023-06-22,동작구,2639,0.0105,0.033,0.29,0.0025,21.0,10.0
2023-06-22,관악구,3066,0.0125,0.0318,0.35,0.003,23.0,11.0
2023-06-22,서초구,2960,0.0124,0.0327,0.28,0.0026,21.0,8.0
2023-06-22,강남구,4242,0.0144,0.0312,0.33,0.003,19.0,11.0
2023-06-22,송파구,5322,0.015,0.0312,0.36,0.0023,21.0,9.0
2023-06-22,강동구,3779,0.0114,0.0232,0.3,0.0024,18.0,8.0
2023-06-23,종로구,934,0.0176,0.0497,0.5,0.0029,30.0,19.0
2023-06-23,중구,918,0.022,0.044,0.53,0.0026,28.0,23.0
2023-06-23,용산구,1464,0.0216,0.0532,0.53,0.0031,37.0,27.0
2023-06-23,성동구,2340,0.018,0.0453,0.44,0.0027,32.0,21.0
2023-06-23,광진구,2544,0.016,0.0406,0.47,0.0025,29.0,17.0
2023-06-23,동대문구,2604,0.0163,0.0456,0.46,0.003,32.0,20.0
2023-06-23,중랑구,2792,0.0188,0.0363,0.38,0.0021,27.0,17.0
2023-06-23,성북구,3546,0.018,0.0414,0.57,0.0026,32.0,19.0
2023-06-23,강북구,2062,0.0102,0.0413,0.4,0.0021,28.0,16.0
2023-06-23,도봉구,2091,0.011,0.019,0.42,0.0022,16.0,6.0
2023-06-23,노원구,4008,0.014,0.018,0.4,0.002,13.0,4.0
2023-06-23,은평구,3507,0.0118,0.0405,0.61,0.0025,31.0,23.0
2023-06-23,서대문구,2544,0.0155,0.0486,0.57,0.0024,33.0,20.0
2023-06-23,마포구,2827,0.0167,0.0558,0.49,0.0031,35.0,26.0
2023-06-23,양천구,3756,0.0151,0.0465,0.52,0.0027,43.0,30.0
2023-06-23,강서구,4792,0.0165,0.054,0.55,0.0029,42.0,29.0
2023-06-23,구로구,3680,0.0137,0.0481,0.39,0.0024,39.0,27.0
2023-06-23,금천구,1765,0.0151,0.0464,0.53,0.003,44.0,31.0
2023-06-23,영등포구,3320,0.0197,0.0516,0.49,0.0026,36.0,25.0
2023-06-23,동작구,3020,0.0153,0.0522,0.45,0.0025,38.0,28.0
2023-06-23,관악구,3331,0.02,0.0478,0.54,0.0029,44.0,28.0
2023-06-23,서초구,3307,0.0178,0.0519,0.42,0.0026,41.0,28.0
2023-06-23,강남구,4658,0.0211,0.0434,0.43,0.0031,33.0,23.0
2023-06-23,송파구,5806,0.0236,0.0452,0.48,0.0023,36.0,24.0
2023-06-23,강동구,4100,0.0147,0.0292,0.39,0.0024,24.0,14.0
2023-06-24,종로구,637,0.0146,0.0615,0.45,0.0034,35.0,25.0
2023-06-24,중구,693,0.0179,0.0551,0.42,0.0027,30.0,25.0
2023-06-24,용산구,1086,0.0187,0.0611,0.5,0.0032,38.0,28.0
2023-06-24,성동구,1754,0.015,0.0568,0.38,0.0028,34.0,25.0
2023-06-24,광진구,1966,0.0118,0.0589,0.44,0.0026,34.0,24.0
2023-06-24,동대문구,1690,0.0131,0.0607,0.43,0.0031,38.0,26.0
2023-06-24,중랑구,2152,0.0163,0.0524,0.36,0.0022,34.0,25.0
2023-06-24,성북구,2505,0.0158,0.0564,0.57,0.0028,40.0,26.0
2023-06-24,강북구,1507,0.0084,0.0598,0.4,0.0024,39.0,27.0
2023-06-24,도봉구,1466,0.0089,0.0648,0.51,0.0024,33.0,22.0
2023-06-24,노원구,3083,0.0121,0.0551,0.41,0.0027,34.0,23.0
2023-06-24,은평구,2748,0.0099,0.0535,0.6,0.0026,33.0,26.0
2023-06-24,서대문구,1816,0.0122,0.064,0.5,0.0025,33.0,20.0
2023-06-24,마포구,2094,0.0172,0.0596,0.46,0.0034,35.0,24.0
2023-06-24,양천구,2936,0.0165,0.0519,0.49,0.0029,38.0,27.0
2023-06-24,강서구,3618,0.0164,0.0562,0.5,0.0029,42.0,28.0
2023-06-24,구로구,2824,0.0134,0.0506,0.36,0.0025,33.0,21.0
2023-06-24,금천구,1327,0.0155,0.0472,0.51,0.0032,42.0,30.0
2023-06-24,영등포구,2517,0.0204,0.0562,0.45,0.0028,36.0,23.0
2023-06-24,동작구,2287,0.0156,0.0568,0.42,0.0027,39.0,29.0
2023-06-24,관악구,2419,0.0185,0.0546,0.51,0.0034,43.0,29.0
2023-06-24,서초구,2706,0.0166,0.0565,0.41,0.0028,38.0,23.0
2023-06-24,강남구,3455,0.0173,0.0527,0.41,0.0034,37.0,26.0
2023-06-24,송파구,4564,0.0198,0.0579,0.45,0.0024,40.0,27.0
2023-06-24,강동구,3023,0.012,0.0438,0.39,0.0024,34.0,22.0
2023-06-25,종로구,78,0.01,0.0559,0.4,0.0029,29.0,22.0
2023-06-25,중구,97,0.0137,0.0494,0.4,0.0025,26.0,23.0
2023-06-25,용산구,154,0.0111,0.0594,0.44,0.0029,32.0,25.0
2023-06-25,성동구,267,0.0108,0.0506,0.37,0.0026,31.0,23.0
2023-06-25,광진구,329,0.0098,0.0521,0.46,0.0026,34.0,25.0
2023-06-25,동대문구,482,0.0087,0.056,0.4,0.003,34.0,24.0
2023-06-25,중랑구,307,0.0152,0.0457,0.37,0.0022,33.0,26.0
2023-06-25,성북구,379,0.011,0.0529,0.52,0.0028,31.0,20.0
2023-06-25,강북구,237,0.0079,0.0552,0.39,0.0022,35.0,25.0
2023-06-25,도봉구,236,0.0062,0.06,0.48,0.0023,29.0,19.0
2023-06-25,노원구,519,0.0089,0.0488,0.41,0.0026,31.0,23.0
2023-06-25,은평구,548,0.0075,0.0457,0.57,0.0024,25.0,19.0
2023-06-25,서대문구,348,0.0084,0.057,0.46,0.0024,27.0,16.0
2023-06-25,마포구,466,0.0112,0.0595,0.4,0.0029,29.0,21.0
2023-06-25,양천구,766,0.0096,0.0551,0.42,0.0027,29.0,21.0
2023-06-25,강서구,841,0.0099,0.0573,0.45,0.0027,29.0,20.0
2023-06-25,구로구,440,0.0074,0.0513,0.31,0.0025,26.0,17.0
2023-06-25,금천구,178,0.01,0.038,0.42,0.0029,30.0,22.0
2023-06-25,영등포구,464,0.0115,0.0569,0.39,0.0027,28.0,20.0
2023-06-25,동작구,385,0.0108,0.0509,0.36,0.0027,29.0,22.0
2023-06-25,관악구,333,0.011,0.0542,0.42,0.0032,33.0,21.0
2023-06-25,서초구,594,0.0108,0.0532,0.35,0.0029,29.0,17.0
2023-06-25,강남구,846,0.0117,0.0488,0.37,0.0032,32.0,24.0
2023-06-25,송파구,892,0.0127,0.0501,0.42,0.0024,33.0,24.0
2023-06-25,강동구,587,0.0118,0.022,0.47,0.0023,42.0,31.0
2023-06-26,종로구,1129,0.0122,0.0305,0.37,0.0027,15.0,9.0
2023-06-26,중구,1185,0.0173,0.0242,0.39,0.0026,15.0,11.0
2023-06-26,용산구,1908,0.0111,0.0356,0.35,0.0028,16.0,12.0
2023-06-26,성동구,2974,0.0131,0.0288,0.33,0.0023,17.0,11.0
2023-06-26,광진구,3223,0.0127,0.0314,0.41,0.0025,17.0,10.0
2023-06-26,동대문구,3056,0.0115,0.0306,0.35,0.0029,18.0,10.0
2023-06-26,중랑구,3706,0.0178,0.0277,0.31,0.0022,17.0,11.0
2023-06-26,성북구,4358,0.0143,0.0286,0.49,0.0027,16.0,10.0
2023-06-26,강북구,2628,0.0104,0.0311,0.35,0.0022,18.0,10.0
2023-06-26,도봉구,2580,0.0103,0.0306,0.47,0.0021,16.0,8.0
2023-06-26,노원구,5233,0.0112,0.0244,0.36,0.0026,17.0,11.0
2023-06-26,은평구,4565,0.0053,0.0384,0.5,0.0024,17.0,11.0
2023-06-26,서대문구,3168,0.0085,0.0359,0.42,0.0024,11.0,6.0
2023-06-26,마포구,3594,0.0106,0.0348,0.34,0.0026,16.0,10.0
2023-06-26,양천구,4846,0.0099,0.0282,0.35,0.0023,17.0,10.0
2023-06-26,강서구,6037,0.0099,0.0337,0.35,0.0024,16.0,10.0
2023-06-26,구로구,4686,0.0081,0.0299,0.25,0.002,8.0,5.0
2023-06-26,금천구,2312,0.0084,0.0291,0.36,0.0029,18.0,10.0
2023-06-26,영등포구,4160,0.0127,0.0311,0.34,0.0023,16.0,7.0
2023-06-26,동작구,3764,0.0087,0.0327,0.29,0.0026,17.0,10.0
2023-06-26,관악구,4421,0.0099,0.0321,0.35,0.0026,21.0,10.0
2023-06-26,서초구,4198,0.0115,0.0331,0.29,0.0027,16.0,6.0
2023-06-26,강남구,5755,0.0139,0.0282,0.33,0.003,19.0,12.0
2023-06-26,송파구,7287,0.0119,0.0316,0.35,0.0022,17.0,9.0
2023-06-26,강동구,5077,0.0096,0.0212,0.32,0.0023,16.0,9.0
2023-06-27,종로구,833,0.0125,0.051,0.37,0.0028,18.0,9.0
2023-06-27,중구,814,0.008,0.027,0.3,0.002,26.904448539089234,13.0
2023-06-27,용산구,1402,0.0102,0.0614,0.35,0.003,20.0,13.0
2023-06-27,성동구,2123,0.0121,0.0523,0.31,0.0026,19.0,12.0
2023-06-27,광진구,2293,0.0092,0.0605,0.36,0.0025,19.0,11.0
2023-06-27,동대문구,2338,0.0078,0.053,0.33,0.0029,18.0,9.0
2023-06-27,중랑구,2564,0.0174,0.0465,0.32,0.0022,37.0,11.0
2023-06-27,성북구,3214,0.0123,0.0512,0.43,0.0028,20.0,11.0
2023-06-27,강북구,1890,0.0076,0.0555,0.32,0.0022,23.0,11.0
2023-06-27,도봉구,1937,0.0052,0.0562,0.4,0.002,16.0,8.0
