감기_lag1,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
3548.0,0.0149,0.0125,0.36968151147098516,0.002,24.0,14.0
3120.0,0.015,0.0305,0.41,0.002,22.0,11.0
2079.0,0.0117,0.0235,0.26,0.0021,17.0,10.0
2600.0,0.013,0.0297,0.24,0.0038,18.0,10.0
2934.0,0.0178,0.0354,0.39,0.0026,20.0,10.0
3812.0,0.014,0.0368,0.4,0.0028,20.0,10.0
3132.0,0.015,0.034,0.41,0.0031,21.0,11.0
1562.0,0.0113,0.0321,0.28,0.0025,20.0,10.0
2895.0,0.0134,0.0296,0.39,0.0032,25.0,13.0
2476.0,0.0169,0.0379,0.24,0.0029,19.0,10.0
2970.0,0.0151,0.0369,0.35,0.0027,23.0,12.0
2816.0,0.0135,0.0373,0.4,0.003,22.0,10.0
3776.0,0.0168,0.0317,0.36,0.0032,23.0,11.0
5060.0,0.0192,0.0329,0.39,0.0034,23.0,15.0
3799.0,0.0238,0.026,0.44,0.0027,26.0,15.0
700.0,0.0149,0.0318,0.46,0.0026,28.0,14.0
773.0,0.0166,0.0354,0.47,0.0033,25.0,14.0
1374.0,0.0153,0.0409,0.43,0.003,20.0,13.0
2206.0,0.018,0.0336,0.49,0.0034,30.0,17.0
2495.0,0.0156,0.0351,0.37,0.0031,26.0,14.0
2384.0,0.0162,0.0329,0.52,0.0021,29.0,14.0
2315.0,0.0195,0.0034,0.46,0.0029,25.0,11.0
3364.0,0.0065,0.0368,0.34,0.0023,27.0,14.0
2129.0,0.0136,0.0316,0.58,0.0023,20.0,13.0
2121.0,0.0061,0.0434,0.36,0.0022,28.0,13.0
3988.0,0.0097,0.0457,0.49,0.0026,22.0,12.0
3328.0,0.0132,0.0365,0.41,0.0021,28.0,15.0
2229.0,0.0087,0.0319,0.25,0.0021,23.0,12.0
2778.0,0.0106,0.0394,0.21,0.0034,20.0,12.0
3447.0,0.0177,0.0385,0.42,0.0024,29.0,14.0
4387.0,0.0154,0.041,0.41,0.0028,25.0,13.0
3424.0,0.0168,0.0364,0.41,0.0029,26.0,13.0
1572.0,0.0122,0.0338,0.3,0.0024,23.0,10.0
3082.0,0.0148,0.0332,0.46,0.0032,29.0,16.0
2566.0,0.0206,0.0388,0.33,0.0026,25.0,14.0
3199.0,0.0156,0.041,0.38,0.0027,28.0,15.0
2978.0,0.0185,0.0394,0.47,0.003,31.0,16.0
3910.0,0.018,0.0331,0.4,0.0031,27.0,11.0
5116.0,0.0189,0.0348,0.4,0.0031,28.0,15.0
3768.0,0.0196,0.0367,0.44,0.0024,33.0,17.0
544.0,0.012,0.029,0.4,0.0025,29.0,15.0
598.0,0.015,0.0411,0.45,0.003,27.0,18.0
1069.0,0.0222,0.0397,0.47,0.003,24.0,17.0
1721.0,0.0242,0.0324,0.53,0.0032,33.0,21.0
2001.0,0.0118,0.0407,0.36,0.0025,28.0,18.0
1928.0,0.0143,0.0339,0.53,0.002,28.0,16.0
1877.0,0.0129,0.0401,0.42,0.003,30.0,17.0
2491.0,0.0064,0.0354,0.35,0.0024,27.0,17.0
1586.0,0.0136,0.0339,0.58,0.0022,21.0,16.0
1691.0,0.0068,0.0475,0.37,0.0022,29.0,17.0
3360.0,0.0103,0.047,0.51,0.0026,24.0,16.0
2871.0,0.0132,0.0369,0.42,0.002,29.0,17.0
1996.0,0.0081,0.0329,0.27,0.0021,27.0,16.0
2088.0,0.0112,0.043,0.22,0.003,21.0,13.0
2834.0,0.0185,0.0494,0.45,0.0024,34.0,18.0
3821.0,0.0161,0.0493,0.45,0.0026,30.0,17.0
2961.0,0.0161,0.0465,0.47,0.0027,31.0,18.0
1517.0,0.0116,0.0398,0.32,0.0022,26.0,14.0
2666.0,0.0118,0.0394,0.44,0.0029,31.0,19.0
2204.0,0.0216,0.0469,0.46,0.0026,30.0,19.0
2434.0,0.0174,0.0444,0.4,0.0025,29.0,19.0
2457.0,0.0196,0.0475,0.49,0.0028,35.0,20.0
3440.0,0.0211,0.0353,0.4,0.003,30.0,14.0
4652.0,0.0178,0.0355,0.4,0.003,29.0,18.0
3242.0,0.0186,0.0356,0.43,0.0023,32.0,18.0
97.0,0.0113,0.0289,0.41,0.0023,34.0,17.0
82.0,0.0095,0.0273,0.37,0.003,16.0,11.0
194.0,0.0125,0.0272,0.37,0.0028,14.0,11.0
319.0,0.0111,0.0243,0.4,0.0029,19.0,14.0
289.0,0.0064,0.0276,0.29,0.0022,17.0,11.0
368.0,0.008,0.0243,0.52,0.0019,19.0,11.0
204.0,0.0084,0.0262,0.35,0.0027,19.0,11.0
419.0,0.014036523797002366,0.0291,0.3,0.0021,22.0,13.0
354.0,0.0096,0.0217,0.56,0.0022,13.0,11.0
307.0,0.0061,0.0276,0.33,0.002,18.0,11.0
787.0,0.0102,0.0249,0.53,0.0026,19.0,12.0
614.0,0.0092,0.0237,0.36,0.0019,18.0,12.0
375.0,0.006,0.0252,0.23,0.0019,13.0,9.0
588.0,0.0058,0.0311,0.21,0.0027,11.0,8.0
876.0,0.012,0.0301,0.38,0.0023,20.0,12.0
935.0,0.0126,0.0265,0.4,0.0024,18.0,11.0
479.0,0.0136,0.0272,0.44,0.0025,18.0,11.0
214.0,0.0092,0.0227,0.28,0.002,13.0,6.0
552.0,0.0102,0.0213,0.39,0.0029,21.0,13.0
369.0,0.0139,0.0268,0.41,0.0024,22.0,12.0
357.0,0.0131,0.0261,0.34,0.0024,19.0,13.0
738.0,0.0138,0.0266,0.41,0.0026,21.0,12.0
850.0,0.0119,0.0211,0.35,0.0029,16.0,8.0
926.0,0.0114,0.0237,0.33,0.003,19.0,12.0
543.0,0.0117,0.0231,0.38,0.0022,19.0,12.0
1036.0,0.0063,0.0218,0.36,0.0022,19.0,12.0
1125.0,0.0138,0.0187,0.4,0.003,16.0,9.0
1812.0,0.0166,0.0201,0.37,0.0028,14.0,9.0
2938.0,0.016,0.0168,0.4,0.003,19.0,12.0
3473.0,0.0133,0.0185,0.31,0.0031,18.0,9.0
3191.0,0.0125,0.0172,0.54,0.002,18.0,9.0
3166.0,0.0133,0.0177,0.36,0.0029,17.0,9.0
4498.0,0.0042,0.0123,0.28,0.0021,18.0,9.0
2810.0,0.0115,0.0156,0.55,0.0023,12.0,6.0
2880.0,0.0062,0.0216,0.3,0.002,18.0,9.0
5788.0,0.0079,0.0235,0.45,0.0025,12.0,6.0
4643.0,0.0101,0.0172,0.32,0.002,17.0,7.0
3381.0,0.0083,0.017,0.25,0.002,14.0,8.0
3690.0,0.0079,0.0241,0.19,0.0027,11.0,6.0
4810.0,0.0164,0.0212,0.37,0.0022,21.0,10.0
6015.0,0.0177,0.0143,0.4,0.0024,19.0,10.0
4791.0,0.018,0.0169,0.42,0.0025,19.0,11.0
2302.0,0.013,0.0172,0.28,0.0021,13.0,5.0
4166.0,0.0147,0.0165,0.4,0.0027,21.0,10.0
3763.0,0.0207,0.0178,0.4,0.0025,19.0,11.0
4301.0,0.0162,0.0181,0.34,0.0024,20.0,12.0
4381.0,0.0183,0.0202,0.4,0.0027,23.0,11.0
5825.0,0.0194,0.0172,0.35,0.003,17.0,4.0
7699.0,0.0168,0.017,0.35,0.003,18.0,10.0
5584.0,0.0165,0.0179,0.37,0.0022,21.0,10.0
689.0,0.0101,0.0143,0.35,0.0023,18.0,9.0
738.0,0.0139,0.0293,0.35,0.003,16.0,9.0
1241.0,0.015,0.0307,0.32,0.0027,14.0,9.0
1900.0,0.0192,0.0275,0.35,0.0031,18.0,11.0
2208.0,0.01,0.0224,0.23,0.0029,15.0,7.0
2103.0,0.0116,0.0245,0.45,0.002,17.0,8.0
2059.0,0.0149,0.0298,0.34,0.003,20.0,9.0
2818.0,0.0121,0.0227,0.26,0.0025,19.0,9.0
1635.0,0.014,0.0227,0.52,0.0022,12.0,6.0
1875.0,0.0059,0.0278,0.28,0.0021,18.0,9.0
3483.0,0.0081,0.0316,0.4,0.0025,12.0,6.0
3130.0,0.01,0.0097,0.3,0.002,17.0,8.0
2136.0,0.0083,0.0106,0.23,0.002,13.0,7.0
2489.0,0.0068,0.0226,0.24,0.0029,9.0,6.0
3108.0,0.0141,0.0293,0.32,0.0023,23.0,11.0
3757.0,0.014,0.0262,0.33,0.0025,19.0,10.0
3029.0,0.0147,0.0254,0.37,0.0025,20.0,11.0
1487.0,0.0109,0.0235,0.23,0.0021,16.0,5.0
2725.0,0.0177,0.0252,0.36,0.0027,19.0,8.0
2373.0,0.0185,0.015,0.34,0.0024,18.0,11.0
2809.0,0.0152,0.032,0.28,0.0025,19.0,10.0
2871.0,0.0163,0.033,0.35,0.0027,23.0,10.0
3854.0,0.0162,0.03,0.29,0.0029,16.0,4.0
4838.0,0.0174,0.024,0.3,0.0029,17.0,10.0
3519.0,0.0175,0.0241,0.32,0.0022,20.0,8.0
621.0,0.0105,0.0204,0.29,0.0022,16.0,7.0
610.0,0.0118,0.0255,0.33,0.003,15.0,9.0
1158.0,0.0157,0.0247,0.35,0.0027,15.0,10.0
1736.0,0.0199,0.0193,0.37,0.0032,21.0,11.0
2131.0,0.0133,0.0146,0.27,0.0029,19.0,10.0
1978.0,0.0115,0.0216,0.45,0.0019,19.0,8.0
1883.0,0.0105,0.0251,0.31,0.0029,23.0,9.0
2533.0,0.0101,0.0212,0.26,0.0024,19.0,10.0
1642.0,0.0107,0.0203,0.48,0.0023,13.0,6.0
1758.0,0.0064,0.0249,0.28,0.002,21.0,9.0
3354.0,0.0066,0.0302,0.36,0.0025,14.0,7.0
2930.0,0.0091,0.0193,0.29,0.0019,17.0,10.0
1866.0,0.0078,0.0212,0.47,0.002,16.0,10.0
2195.0,0.0079,0.028,0.37,0.0028,12.0,8.0
2786.0,0.0113,0.0304,0.32,0.0025,22.0,10.0
3671.0,0.0129,0.0283,0.34,0.0025,19.0,10.0
2849.0,0.0128,0.0284,0.37,0.0024,20.0,11.0
1391.0,0.0089,0.0224,0.23,0.0021,16.0,6.0
2450.0,0.0137,0.0271,0.36,0.0029,20.0,8.0
2158.0,0.0159,0.0257,0.35,0.0025,21.0,13.0
2542.0,0.0145,0.0272,0.29,0.0025,20.0,11.0
2605.0,0.0138,0.0279,0.33,0.0026,22.0,10.0
3448.0,0.0149,0.0225,0.3,0.0029,18.0,5.0
4568.0,0.0162,0.0201,0.28,0.0028,17.0,10.0
3106.0,0.0156,0.0224,0.33,0.0024,22.0,10.0
754.0,0.0078,0.0203,0.27,0.0022,18.0,8.0
770.0,0.0121,0.0343,0.35,0.003,16.0,9.0
1243.0,0.0184,0.0314,0.39,0.0027,15.0,10.0
2153.0,0.0166,0.0313,0.35,0.003,20.0,12.0
2447.0,0.0076,0.0357,0.25,0.0029,17.0,10.0
2240.0,0.0111,0.0286,0.46,0.0021,24.0,12.0
2316.0,0.01,0.0351,0.33,0.0029,19.0,9.0
3028.0,0.0092,0.0305,0.27,0.0023,18.0,10.0
1899.0,0.0123,0.0274,0.45,0.0022,14.0,8.0
1995.0,0.0068,0.034,0.3,0.002,19.0,9.0
3915.0,0.0102,0.0255,0.44,0.0026,18.0,12.0
3500.0,0.0103,0.0298,0.33,0.0019,20.0,11.0
2264.0,0.0099,0.0284,0.43,0.002,14.0,9.0
2655.0,0.0108,0.0346,0.35,0.0028,13.0,9.0
3445.0,0.012,0.0391,0.34,0.0023,20.0,10.0
4390.0,0.0139,0.0353,0.35,0.0023,17.0,9.0
3343.0,0.0136,0.0366,0.38,0.0023,18.0,9.0
1655.0,0.008,0.028,0.24,0.0021,16.0,6.0
2939.0,0.0086,0.0431,0.32,0.0023,16.0,7.0
2473.0,0.0152,0.0351,0.36,0.0023,19.0,11.0
3167.0,0.014,0.0379,0.3,0.0023,21.0,11.0
3098.0,0.0135,0.039,0.34,0.0025,23.0,11.0
4108.0,0.0123,0.0315,0.28,0.0029,19.0,5.0
5545.0,0.0143,0.0317,0.3,0.0028,18.0,11.0
3872.0,0.014,0.0338,0.33,0.0022,21.0,10.0
862.0,0.0055,0.037,0.3,0.002,45.0,12.0
976.0,0.012,0.0402,0.33,0.003,16.0,8.0
1571.0,0.014,0.0417,0.34,0.0027,13.0,8.0
2422.0,0.0166,0.036,0.37,0.003,21.0,11.0
2774.0,0.0123,0.0381,0.29,0.0027,17.0,10.0
2589.0,0.0162,0.0322,0.42,0.0022,19.0,9.0
2633.0,0.0105,0.0389,0.33,0.0029,19.0,8.0
3640.0,0.0124,0.0323,0.27,0.0023,18.0,9.0
2322.0,0.0125,0.0288,0.44,0.0023,13.0,7.0
2468.0,0.0063,0.0371,0.28,0.0021,15.0,8.0
4738.0,0.0103,0.0368,0.34,0.0027,11.0,5.0
3877.0,0.015,0.0297,0.33,0.0019,18.0,9.0
2638.0,0.0086,0.033,0.41,0.0021,15.0,7.0
3112.0,0.0081,0.0418,0.34,0.0029,13.0,7.0
3953.0,0.0131,0.0383,0.33,0.0023,17.0,7.0
5051.0,0.0148,0.0398,0.36,0.0026,18.0,8.0
3908.0,0.0142,0.0398,0.37,0.0027,18.0,8.0
1855.0,0.0111,0.0309,0.26,0.0026,18.0,6.0
3433.0,0.018,0.0369,0.36,0.0027,17.0,7.0
3044.0,0.0188,0.0356,0.35,0.0024,18.0,10.0
3602.0,0.0164,0.0384,0.3,0.0025,21.0,10.0
3485.0,0.0178,0.0383,0.36,0.0027,23.0,10.0
4730.0,0.0144,0.0329,0.28,0.003,19.0,6.0
6248.0,0.0178,0.0336,0.32,0.0028,18.0,10.0
4431.0,0.0212,0.0315,0.36,0.0023,22.0,8.0
614.0,0.0132,0.0277,0.32,0.0023,22.0,9.0
719.0,0.0148,0.0437,0.41,0.003,28.0,16.0
1186.0,0.0161,0.0458,0.4,0.003,24.0,15.0
2000.0,0.0167,0.042,0.44,0.0034,33.0,19.0
2152.0,0.0177,0.0389,0.36,0.0026,29.0,18.0
2116.0,0.0181,0.0375,0.55,0.0024,32.0,17.0
2106.0,0.0143,0.0424,0.39,0.0031,32.0,16.0
2770.0,0.0132,0.041,0.34,0.0025,29.0,17.0
1720.0,0.0132,0.0369,0.53,0.0022,20.0,14.0
1767.0,0.0067,0.047,0.35,0.0021,26.0,15.0
3760.0,0.0095,0.0315,0.46,0.0028,19.0,10.0
3233.0,0.0128,0.0389,0.37,0.002,27.0,15.0
2071.0,0.0098,0.0369,0.49,0.0021,29.0,15.0
2365.0,0.0111,0.0433,0.46,0.003,27.0,14.0
3196.0,0.0173,0.0446,0.41,0.0026,33.0,17.0
4149.0,0.0166,0.0455,0.43,0.0029,33.0,18.0
3183.0,0.0179,0.0419,0.43,0.0033,34.0,18.0
1514.0,0.014,0.0361,0.33,0.0032,33.0,15.0
2833.0,0.026,0.0452,0.5,0.0032,35.0,20.0
2350.0,0.0197,0.04,0.42,0.0028,30.0,18.0
2582.0,0.0192,0.0473,0.39,0.0029,34.0,20.0
2848.0,0.0202,0.0466,0.45,0.0032,38.0,18.0
3880.0,0.0175,0.0381,0.37,0.0032,33.0,14.0
5212.0,0.02,0.0392,0.39,0.003,30.0,18.0
3493.0,0.0236,0.0419,0.43,0.0026,35.0,18.0
102.0,0.0133,0.0387,0.39,0.0024,33.0,16.0
112.0,0.0132,0.0538,0.45,0.0034,34.0,23.0
202.0,0.0159,0.0539,0.44,0.0033,29.0,22.0
296.0,0.0169,0.0487,0.49,0.0036,39.0,26.0
323.0,0.0141,0.0512,0.41,0.0027,36.0,25.0
379.0,0.0142,0.0495,0.61,0.0026,37.0,24.0
183.0,0.011,0.0563,0.43,0.0033,37.0,23.0
325.0,0.0109,0.0505,0.37,0.0026,36.0,25.0
244.0,0.0108,0.0486,0.57,0.0024,24.0,20.0
267.0,0.0068,0.06,0.39,0.0023,35.0,23.0
603.0,0.0078,0.0629,0.5,0.0031,31.0,20.0
626.0,0.01,0.0555,0.41,0.0021,35.0,23.0
406.0,0.0097,0.0432,0.53,0.0022,31.0,21.0
524.0,0.0104,0.0519,0.51,0.0033,31.0,20.0
846.0,0.0177,0.0524,0.44,0.0028,38.0,22.0
950.0,0.0137,0.0503,0.43,0.003,33.0,20.0
449.0,0.0153,0.0465,0.44,0.0034,32.0,20.0
124.0,0.0134,0.0369,0.33,0.0035,36.0,19.0
437.0,0.0209,0.0452,0.5,0.0033,36.0,22.0
445.0,0.0153,0.05,0.42,0.0029,32.0,22.0
328.0,0.014,0.0553,0.38,0.0029,35.0,24.0
748.0,0.0174,0.0509,0.47,0.0032,41.0,24.0
922.0,0.0134,0.0478,0.39,0.0034,36.0,18.0
903.0,0.0161,0.0495,0.4,0.0031,38.0,26.0
586.0,0.0179,0.0528,0.45,0.0028,40.0,25.0
1089.0,0.01,0.0481,0.42,0.0025,37.0,24.0
1250.0,0.0151,0.0493,0.4,0.0031,29.0,20.0
1984.0,0.0156,0.0519,0.36,0.0028,22.0,17.0
3207.0,0.0171,0.0452,0.42,0.0034,32.0,20.0
3779.0,0.0187,0.0408,0.36,0.0026,31.0,21.0
3501.0,0.0189,0.0387,0.59,0.0026,37.0,23.0
3614.0,0.0142,0.0354,0.45,0.0031,38.0,26.0
4718.0,0.0157,0.0412,0.36,0.0027,34.0,23.0
3090.0,0.0125,0.0438,0.52,0.0023,22.0,17.0
3114.0,0.0072,0.056,0.36,0.0022,32.0,21.0
6067.0,0.0092,0.06,0.46,0.0029,28.0,18.0
5370.0,0.0137,0.0473,0.39,0.0021,32.0,22.0
3611.0,0.0106,0.0388,0.44,0.002,27.0,16.0
4054.0,0.0102,0.0487,0.42,0.003,24.0,17.0
5194.0,0.0159,0.0487,0.35,0.0026,30.0,17.0
6511.0,0.0159,0.045,0.37,0.0027,27.0,16.0
5191.0,0.0166,0.0413,0.35,0.003,27.0,16.0
2392.0,0.014,0.0336,0.27,0.0029,26.0,12.0
4428.0,0.0245,0.0359,0.44,0.0033,29.0,16.0
3975.0,0.0202,0.0405,0.38,0.0027,27.0,18.0
4638.0,0.0173,0.045,0.33,0.0029,30.0,20.0
4599.0,0.0197,0.0432,0.39,0.0031,33.0,18.0
6017.0,0.0161,0.0267,0.33,0.0031,28.0,14.0
8432.0,0.0208,0.041,0.36,0.0031,31.0,22.0
6017.0,0.0238,0.0383,0.43,0.0027,35.0,21.0
785.0,0.0158,0.0356,0.42,0.0025,39.0,24.0
859.0,0.0173,0.0395,0.41,0.0031,28.0,17.0
1420.0,0.0172,0.0443,0.38,0.0029,24.0,16.0
2071.0,0.0207,0.0375,0.43,0.0034,33.0,20.0
2456.0,0.02,0.0366,0.34,0.0027,30.0,18.0
2306.0,0.0188,0.038,0.53,0.0025,31.0,17.0
2490.0,0.0166,0.0434,0.39,0.0031,33.0,18.0
3315.0,0.0154,0.0386,0.32,0.0027,29.0,19.0
2050.0,0.0158,0.0211,0.52,0.0022,18.0,14.0
2210.0,0.0072,0.0457,0.33,0.0021,26.0,16.0
4059.0,0.0101,0.0487,0.43,0.0029,25.0,15.0
3625.0,0.0132,0.042,0.35,0.002,28.0,17.0
2470.0,0.0102,0.0343,0.36,0.0021,27.0,14.0
2820.0,0.0105,0.042,0.42,0.0032,25.0,14.0
3503.0,0.0163,0.0476,0.35,0.0026,32.0,17.0
4420.0,0.0143,0.0465,0.36,0.0026,29.0,16.0
3355.0,0.0164,0.0265,0.35,0.0028,24.0,14.0
1688.0,0.0137,0.0337,0.27,0.0028,32.0,13.0
2940.0,0.0237,0.036,0.39,0.0031,29.0,15.0
2634.0,0.019,0.0433,0.36,0.0027,28.0,18.0
3226.0,0.0175,0.0434,0.32,0.0028,30.0,18.0
3174.0,0.0187,0.0435,0.37,0.0031,34.0,16.0
4271.0,0.0151,0.0241,0.31,0.003,23.0,9.0
5516.0,0.0233,0.0356,0.36,0.003,31.0,19.0
3969.0,0.0257,0.037,0.4,0.0027,33.0,19.0
612.0,0.0146,0.0343,0.38,0.0024,35.0,18.0
679.0,0.0176,0.0305,0.4,0.003,21.0,14.0
1166.0,0.0255,0.0252,0.45,0.003,23.0,18.0
1690.0,0.0225,0.027,0.41,0.0031,24.0,15.0
2266.0,0.0153,0.0316,0.3,0.0032,21.0,14.0
2108.0,0.0158,0.0282,0.5,0.0024,21.0,13.0
2058.0,0.019,0.0271,0.39,0.0029,25.0,15.0
2772.0,0.0148,0.0267,0.3,0.0024,21.0,14.0
1719.0,0.0191,0.0322,0.33,0.002,16.0,11.0
1813.0,0.0086,0.0307,0.32,0.002,21.0,14.0
3381.0,0.0123,0.0311,0.46,0.0028,18.0,11.0
3117.0,0.0163,0.0204,0.36,0.002,29.0,20.0
1960.0,0.0135,0.0202,0.32,0.0021,26.904448539089234,15.19673855865334
2282.0,0.0119,0.031,0.44,0.0029,16.0,12.0
2946.0,0.0193,0.0331,0.38,0.0026,24.0,15.0
4034.0,0.0194,0.0306,0.4,0.0025,23.0,14.0
2901.0,0.0182,0.0293,0.42,0.0025,23.0,15.0
1386.0,0.0156,0.0247,0.29,0.0026,20.0,9.0
2585.0,0.0217,0.0272,0.4,0.0027,21.0,13.0
2152.0,0.0244,0.0268,0.41,0.0024,23.0,16.0
2643.0,0.0195,0.0328,0.33,0.0026,24.0,15.0
2699.0,0.0228,0.0267,0.43,0.0029,35.0,19.0
3639.0,0.0202,0.0261,0.33,0.0031,20.0,9.0
4674.0,0.0205,0.0284,0.33,0.0028,22.0,15.0
3273.0,0.0214,0.0298,0.37,0.0024,24.0,14.0
738.0,0.0124,0.026,0.34,0.0023,21.0,14.0
786.0,0.01,0.0309,0.33,0.003,6.0,3.0
1361.0,0.0131,0.0308,0.34,0.0028,5.0,2.0
2215.0,0.0141,0.0276,0.33,0.0031,10.0,4.0
2510.0,0.0089,0.0296,0.23,0.0031,9.0,3.0
2458.0,0.0115,0.0288,0.36968151147098516,0.002,9.0,2.0
2439.0,0.0102,0.0304,0.32,0.0028,10.0,3.0
3247.0,0.0099,0.027,0.25,0.0022,10.0,3.0
1960.0,0.0117,0.0284,0.24,0.002,9.0,2.0
2016.0,0.0058,0.0333,0.27,0.002,9.0,2.0
3860.0,0.0057,0.039,0.35,0.0027,5.0,2.0
3498.0,0.0076,0.0323,0.28,0.002,9.0,3.0
2512.0,0.0067,0.0265,0.21,0.002,6.0,2.0
2760.0,0.0069,0.0316,0.34,0.0028,7.0,3.0
3528.0,0.011,0.0314,0.31,0.0022,11.0,4.0
4614.0,0.0124,0.0299,0.33,0.0022,9.0,2.0
3466.0,0.0112,0.0292,0.33,0.0023,8.0,2.0
1618.0,0.0092,0.0246,0.23,0.0022,6.0,1.0
3005.0,0.0116,0.0315,0.32,0.0024,7.0,1.0
2545.0,0.0154,0.028,0.33,0.0023,11.0,5.0
3195.0,0.0128,0.0328,0.27,0.0023,9.0,3.0
3028.0,0.0121,0.0332,0.32,0.0024,11.0,3.0
4101.0,0.0119,0.0262,0.26,0.0029,8.0,1.0
5677.0,0.0143,0.0268,0.3,0.0028,9.0,4.0
4065.0,0.0122,0.0317,0.33,0.0022,10.0,3.0
825.0,0.0075,0.0259,0.27,0.0022,9.0,3.0
880.0,0.0117,0.0286,0.34,0.0029,8.0,4.0
1496.0,0.0163,0.0261,0.33,0.0026,8.0,4.0
2342.0,0.0152,0.0244,0.35,0.0029,10.0,5.0
2832.0,0.0084,0.0275,0.24,0.0032,10.0,4.0
2601.0,0.0112,0.0281,0.36968151147098516,0.0022,10.0,3.0
2675.0,0.0118,0.0278,0.32,0.0027,11.0,4.0
3719.0,0.009,0.0261,0.24,0.0022,10.0,4.0
2270.0,0.0137,0.0253,0.23,0.002,9.0,4.0
2385.0,0.0068,0.0277,0.28,0.0018,11.0,3.0
4511.0,0.0076,0.0367,0.37,0.0027,6.0,15.19673855865334
3912.0,0.0089,0.0306,0.28,0.0019,9.0,4.0
2661.0,0.0078,0.0269,0.23,0.0019,6.0,2.0
3082.0,0.007,0.0321,0.34,0.0028,7.0,3.0
3814.0,0.0132,0.0291,0.33,0.0021,12.0,5.0
5055.0,0.0147,0.0256,0.36,0.0022,10.0,3.0
3906.0,0.0146,0.0257,0.41,0.0022,8.0,4.0
1778.0,0.0112,0.0204,0.25,0.0022,6.0,1.0
3217.0,0.0129,0.027,0.33,0.0023,9.0,1.0
2830.0,0.0165,0.0246,0.35,0.0022,13.0,7.0
3244.0,0.0159,0.0249,0.29,0.0023,12.0,5.0
3344.0,0.0162,0.0253,0.35,0.0022,13.0,6.0
4490.0,0.015,0.0205,0.29,0.0029,8.0,1.0
6138.0,0.0154,0.0222,0.27,0.0027,10.0,5.0
4323.0,0.0139,0.0275,0.32,0.0022,12.0,4.0
580.0,0.0083,0.0223,0.28,0.0022,12.0,4.0
735.0,0.0123,0.0213,0.36,0.003,10.0,6.0
1118.0,0.018,0.0181,0.36,0.0027,9.0,6.0
1955.0,0.0156,0.0172,0.38,0.0029,12.0,7.0
2279.0,0.0113,0.0191,0.28,0.0023,11.0,6.0
2098.0,0.0108,0.0177,0.47,0.0023,10.0,4.0
2238.0,0.0128,0.0202,0.35,0.0027,12.0,5.0
2808.0,0.0101,0.0171,0.28,0.0022,11.0,5.0
1591.0,0.0137,0.0174,0.29,0.0021,10.0,5.0
1779.0,0.0072,0.0191,0.32,0.0019,12.0,4.0
3592.0,0.009,0.0206,0.45,0.0026,6.0,3.0
3080.0,0.0098,0.0196,0.32,0.0019,10.0,4.0
2088.0,0.0088,0.0181,0.31,0.0019,7.0,3.0
2384.0,0.008,0.0226,0.41,0.0027,7.0,4.0
3153.0,0.016,0.0205,0.39,0.0023,14.0,7.0
4045.0,0.0182,0.0171,0.4,0.0023,13.0,6.0
2998.0,0.018,0.0177,0.45,0.0023,11.0,6.0
1502.0,0.0131,0.015,0.28,0.0023,8.0,3.0
2781.0,0.0138,0.0163,0.35,0.0028,12.0,4.0
2227.0,0.0183,0.0164,0.39,0.0022,14.0,7.0
2496.0,0.015,0.0185,0.3,0.0023,13.0,7.0
2772.0,0.0173,0.0179,0.39,0.0023,16.0,7.0
3800.0,0.0123,0.0204,0.31,0.003,5.0,1.0
5007.0,0.0158,0.0156,0.32,0.0029,11.0,7.0
3426.0,0.0142,0.0177,0.35,0.0022,14.0,6.0
103.0,0.0083,0.0152,0.31,0.0023,10.0,5.0
99.0,0.0115,0.0387,0.38,0.0031,12.0,11.0
174.0,0.0133,0.0377,0.36,0.0029,12.0,10.0
279.0,0.0132,0.0365,0.43,0.0031,17.0,12.0
312.0,0.0118,0.0377,0.31,0.0024,14.0,10.0
376.0,0.0101,0.0359,0.49,0.0024,12.0,7.0
257.0,0.0105,0.0441,0.37,0.003,16.0,10.0
366.0,0.0112,0.0357,0.31,0.0023,16.0,10.0
331.0,0.0112,0.037,0.28,0.0023,16.0,10.0
273.0,0.0058,0.0362,0.34,0.002,17.0,10.0
815.0,0.0059,0.0357,0.41,0.0027,6.0,3.0
658.0,0.007,0.035,0.3,0.002,3.0,15.19673855865334
390.0,0.0081,0.0297,0.32,0.0022,12.0,9.0
547.0,0.0084,0.0367,0.42,0.0032,12.0,9.0
922.0,0.015,0.0382,0.38,0.0029,17.0,11.0
934.0,0.0136,0.0366,0.39,0.0026,17.0,11.0
483.0,0.0129,0.0339,0.38,0.0027,15.0,12.0
179.0,0.0093,0.0312,0.28,0.0027,14.0,8.0
488.0,0.0134,0.0338,0.39,0.003,17.0,10.0
350.0,0.0146,0.0371,0.38,0.0026,16.0,12.0
287.0,0.0094,0.0404,0.3,0.0024,17.0,11.0
730.0,0.0121,0.0382,0.39,0.0025,20.0,12.0
929.0,0.0098,0.0248,0.32,0.003,3.0,1.0
852.0,0.0135,0.0356,0.33,0.003,15.0,11.0
611.0,0.0126,0.0388,0.37,0.0024,17.0,11.0
1080.0,0.01,0.0313,0.36,0.0023,16.0,11.0
1165.0,0.0163,0.0353,0.4,0.004,16.0,12.0
